F267	F379	F494	F724	F990	F1083	F1094	F1122	F1137	F1147	F1367	F1738	F1744	F1868	F2036	F3076	F3079	F1519repl
AB052595	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB059364	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB059366	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB059369	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	4.00693842672378	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509	-0.235702260395509
AB059370	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB059373	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	4.00693842672377	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514
AB062081	1.10340414423402	1.80840068878513	-0.484666675275713	2.8645167691433	-0.484666675275713	1.00901185169755	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713	-0.484666675275713
AB107049	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115152	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115160	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115199	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	4.00693842672377	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511
AB115202	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115213	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115252	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB115272	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	4.00693842672378	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508	-0.235702260395508
AB115299	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120679	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120691	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120697	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120698	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120776	-0.3434741843741	-0.3434741843741	-0.3434741843741	2.82417996683033	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	2.67140698315532	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741	-0.3434741843741
AB120919	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB120921	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	-0.235702260395512	4.00693842672377	-0.235702260395512	-0.235702260395512	-0.235702260395512
AB120923	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	4.00693842672377	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513
AB120927	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	4.00693842672378	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511
AB120928	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	4.00693842672378	-0.23570226039551	-0.23570226039551	-0.23570226039551
AB120929	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	4.00693842672377	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513	-0.235702260395513
AB120930	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	4.00693842672377	-0.235702260395511	-0.235702260395511	-0.235702260395511
AB120932	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	-0.235702260395511	4.00693842672377
AB120937	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB162189	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB162190	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB162191	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167280	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167284	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	2.77287762513028	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	-0.343580263950313	2.72440659807475
AB167308	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167320	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167330	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167336	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167339	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167343	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB167346	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB209638	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231702	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	1.34116769407198	-0.422959413416574	2.53099290426067	2.472230602916	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574	-0.422959413416574
AB231703	-0.413155417053457	1.6340064084019	-0.413155417053457	-0.413155417053457	3.10555417819305	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	-0.413155417053457	1.45777066920692	-0.413155417053457	-0.413155417053457	-0.413155417053457
AB231705	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231711	-0.590275334056819	-0.590275334056819	2.0165631667738	-0.590275334056819	-0.590275334056819	1.85653496495586	-0.590275334056819	-0.590275334056819	-0.590275334056819	1.5746675367607	1.13593667026704	-0.590275334056819	-0.590275334056819	-0.590194807105064	-0.590275334056819	-0.590196475539068	-0.590275334056819	1.08971761851174
AB231722	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	2.85744664557957	-0.343344405434333	-0.343344405434333	-0.343344405434333	-0.343344405434333	2.63606384136978	-0.343344405434333	-0.343344405434333	-0.343344405434333
AB231723	-0.593045440962028	-0.593045440962028	1.11289993312608	-0.593045440962028	-0.593045440962028	-0.593045440962028	-0.593045440962028	-0.593045440962028	1.94743471574587	1.89931159950179	-0.593045440962028	1.43951775411786	-0.593045440962028	-0.593045440962028	-0.593045440962028	-0.593045440962028	1.31042673001476	-0.593045440962028
AB231724	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231729	-0.236452511546924	-0.236452511546924	-0.233069193770946	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.231460880887668	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.236452511546924	-0.232067767785607	-0.236452511546924	-0.236452511546924	4.0069330041383
AB231739	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	4.00693842672377	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514
AB231741	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231742	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231761	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	-0.235702260395515	4.00693842672377	-0.235702260395515	-0.235702260395515
AB231779	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB231784	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	-0.235702260395514	4.00693842672377
AB240007	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB240015	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB240026	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB240039	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB240040	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB240044	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259235	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259244	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259257	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259275	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259285	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB259286	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB305865	1.59964382022984	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884	1.87086907737284	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884	2.87363443285558	-0.422943155363884	-0.422943155363884	-0.422943155363884	-0.422943155363884
AB306057	0.799251106402159	-0.735998885391488	-0.735998885391488	-0.735998885391488	-0.735998885391488	2.25589448817355	-0.735998885391488	1.03986522123145	1.36320269670552	0.691575511953674	-0.735998885391488	-0.735998885391488	-0.735998885391488	0.943628213210073	-0.735998885391488	-0.735998885391488	1.00257050162995	-0.735998885391488
AB360851	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB372727	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB429224	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	4.00693842672379	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503	-0.235702260395503
AB586698	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AB776850	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
ABCC5-AS1	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	4.00693842672377	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551	-0.23570226039551
AC002398.5	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	1.9522348306402	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	-0.414748215862473	2.99948175176718	-0.414748215862473	-0.414748215862473	-0.414748215862473	1.26950665552976
AC002463.3	-0.434085764580839	2.17114613623733	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	2.31369926693827	2.02644106553708	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839	-0.434085764580839
AC003984.1	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AC004603.4	-0.348849719025211	-0.348849719025211	-0.348849719025211	-0.348849719025211	3.84821227597473	-0.348849719025211	-0.348849719025211	0.301578043468491	-0.348849719025211	-0.348849719025211	-0.348849719025211	-0.348849719025211	-0.348849719025211	0.619155598962338	0.114950147947431	-0.348849719025211	-0.348849719025211	-0.348849719025211
AC004862.6	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AC005358.3	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AC006196.1	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AC007131.1	-0.557107162009384	1.19541149589838	-0.557107162009384	-0.557107162009384	-0.557107162009384	0.933032030449253	-0.557107162009384	-0.557107162009384	0.587245762748472	-0.557107162009384	-0.557107162009384	-0.557107162009384	-0.557107162009384	-0.557107162009384	2.45735217490087	-0.557107162009384	-0.557107162009384	2.06935164212507
AC007359.6	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755	0.97182531580755
AC007392.4	1.43384461092302	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	2.55697337893137	2.38636642252066	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667	-0.425145627491667
AC007403.2	2.01463192854757	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977	2.63371758104357	-0.429780937754977	-0.429780937754977	-0.429780937754977	1.79836455673356	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977	-0.429780937754977
AC007463.2	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	2.0885896490495	-0.3362102511522	-0.3362102511522	3.29077436938574	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522	-0.3362102511522
